,단지코드,총세대수,임대건물구분,지역,전용면적,전용면적별세대수,빈집,임대료,노선수,버스,주차면수,등록차량수,대중교통,노인청소년합
2166,C1775,711,상가,제주특별자치도,31.84,1,5.0,,0.0,8.0,131.0,96.0,8.0,0.250153405604418
2167,C1775,711,상가,제주특별자치도,31.84,1,5.0,,0.0,8.0,131.0,96.0,8.0,0.250153405604418
2168,C1775,711,상가,제주특별자치도,31.84,1,5.0,,0.0,8.0,131.0,96.0,8.0,0.250153405604418
2169,C1775,711,상가,제주특별자치도,31.84,1,5.0,,0.0,8.0,131.0,96.0,8.0,0.250153405604418
2170,C1775,711,상가,제주특별자치도,31.84,1,5.0,,0.0,8.0,131.0,96.0,8.0,0.250153405604418
2171,C1775,711,상가,제주특별자치도,31.84,1,5.0,,0.0,8.0,131.0,96.0,8.0,0.250153405604418
2172,C1775,711,상가,제주특별자치도,31.84,1,5.0,,0.0,8.0,131.0,96.0,8.0,0.250153405604418
2173,C1775,711,상가,제주특별자치도,31.84,1,5.0,,0.0,8.0,131.0,96.0,8.0,0.250153405604418
2174,C1775,711,상가,제주특별자치도,31.84,1,5.0,,0.0,8.0,131.0,96.0,8.0,0.250153405604418
2175,C1775,711,상가,제주특별자치도,137.49,1,5.0,,0.0,8.0,131.0,96.0,8.0,0.250153405604418
2176,C1519,420,아파트,제주특별자치도,36.2,252,0.0,80260,0.0,0.0,393.0,235.0,0.0,0.250153405604418
2177,C1519,420,아파트,제주특별자치도,45.32,168,0.0,108490,0.0,0.0,393.0,235.0,0.0,0.250153405604418
2178,C2221,590,아파트,제주특별자치도,49.5,136,1.0,246550,0.0,3.0,376.0,359.0,3.0,0.250153405604418
2179,C2221,590,아파트,제주특별자치도,49.5,61,1.0,246550,0.0,3.0,376.0,359.0,3.0,0.250153405604418
2180,C2221,590,아파트,제주특별자치도,49.5,55,1.0,246550,0.0,3.0,376.0,359.0,3.0,0.250153405604418
2181,C2221,590,아파트,제주특별자치도,49.5,110,1.0,246550,0.0,3.0,376.0,359.0,3.0,0.250153405604418
2182,C2221,590,아파트,제주특별자치도,49.57,84,1.0,246800,0.0,3.0,376.0,359.0,3.0,0.250153405604418
2183,C2221,590,아파트,제주특별자치도,49.57,35,1.0,246800,0.0,3.0,376.0,359.0,3.0,0.250153405604418
2184,C2221,590,아파트,제주특별자치도,49.57,39,1.0,246800,0.0,3.0,376.0,359.0,3.0,0.250153405604418
2185,C2221,590,아파트,제주특별자치도,49.57,70,1.0,246800,0.0,3.0,376.0,359.0,3.0,0.250153405604418
2186,C1833,1364,아파트,제주특별자치도,33.4,128,19.0,99720,0.0,5.0,1505.0,1001.0,5.0,0.250153405604418
2187,C1833,1364,아파트,제주특별자치도,33.4,174,19.0,99720,0.0,5.0,1505.0,1001.0,5.0,0.250153405604418
2188,C1833,1364,아파트,제주특별자치도,39.57,220,19.0,123750,0.0,5.0,1505.0,1001.0,5.0,0.250153405604418
2189,C1833,1364,아파트,제주특별자치도,39.57,280,19.0,123750,0.0,5.0,1505.0,1001.0,5.0,0.250153405604418
2190,C1833,1364,아파트,제주특별자치도,46.9,252,19.0,164610,0.0,5.0,1505.0,1001.0,5.0,0.250153405604418
2191,C1833,1364,아파트,제주특별자치도,46.9,90,19.0,164610,0.0,5.0,1505.0,1001.0,5.0,0.250153405604418
2192,C1833,1364,아파트,제주특별자치도,51.95,220,19.0,215080,0.0,5.0,1505.0,1001.0,5.0,0.250153405604418
2193,C1194,511,아파트,제주특별자치도,51.61,29,3.0,207380,0.0,4.0,413.0,585.0,4.0,0.250153405604418
2194,C1194,511,아파트,제주특별자치도,51.86,148,3.0,209910,0.0,4.0,413.0,585.0,4.0,0.250153405604418
2195,C1194,511,아파트,제주특별자치도,51.87,15,3.0,209910,0.0,4.0,413.0,585.0,4.0,0.250153405604418
2196,C1194,511,아파트,제주특별자치도,51.99,86,3.0,209910,0.0,4.0,413.0,585.0,4.0,0.250153405604418
2197,C1194,511,아파트,제주특별자치도,59.57,233,3.0,268730,0.0,4.0,413.0,585.0,4.0,0.250153405604418
2198,C2503,382,아파트,제주특별자치도,39.51,175,7.0,109270,0.0,2.0,306.0,327.0,2.0,0.250153405604418
2199,C2503,382,아파트,제주특별자치도,39.84,34,7.0,110550,0.0,2.0,306.0,327.0,2.0,0.250153405604418
2200,C2503,382,아파트,제주특별자치도,39.84,19,7.0,110550,0.0,2.0,306.0,327.0,2.0,0.250153405604418
2201,C2503,382,아파트,제주특별자치도,46.11,136,7.0,137240,0.0,2.0,306.0,327.0,2.0,0.250153405604418
2202,C2503,382,아파트,제주특별자치도,46.11,7,7.0,137240,0.0,2.0,306.0,327.0,2.0,0.250153405604418
2203,C2503,382,아파트,제주특별자치도,46.11,11,7.0,137240,0.0,2.0,306.0,327.0,2.0,0.250153405604418
2204,C1907,212,아파트,제주특별자치도,39.39,28,7.0,87960,0.0,3.0,163.0,207.0,3.0,0.250153405604418
2205,C1907,212,아파트,제주특별자치도,39.5,25,7.0,87960,0.0,3.0,163.0,207.0,3.0,0.250153405604418
2206,C1907,212,아파트,제주특별자치도,39.63,56,7.0,87960,0.0,3.0,163.0,207.0,3.0,0.250153405604418
2207,C1907,212,아파트,제주특별자치도,49.37,28,7.0,119490,0.0,3.0,163.0,207.0,3.0,0.250153405604418
2208,C1907,212,아파트,제주특별자치도,49.63,26,7.0,119490,0.0,3.0,163.0,207.0,3.0,0.250153405604418
2209,C1907,212,아파트,제주특별자치도,49.7,49,7.0,119490,0.0,3.0,163.0,207.0,3.0,0.250153405604418
2210,C2373,850,아파트,제주특별자치도,36.81,276,9.0,187090,0.0,5.0,948.0,800.0,5.0,0.250153405604418
2211,C2373,850,아파트,제주특별자치도,36.81,180,9.0,187090,0.0,5.0,948.0,800.0,5.0,0.250153405604418
2212,C2373,850,아파트,제주특별자치도,36.81,36,9.0,187090,0.0,5.0,948.0,800.0,5.0,0.250153405604418
2213,C2373,850,아파트,제주특별자치도,46.9,72,9.0,248380,0.0,5.0,948.0,800.0,5.0,0.250153405604418
2214,C2373,850,아파트,제주특별자치도,46.9,214,9.0,248380,0.0,5.0,948.0,800.0,5.0,0.250153405604418
2215,C2373,850,아파트,제주특별자치도,51.95,72,9.0,288160,0.0,5.0,948.0,800.0,5.0,0.250153405604418
2216,C2661,354,아파트,제주특별자치도,26.99,140,12.0,137620,0.0,6.0,297.0,330.0,6.0,0.250153405604418
2217,C2661,354,아파트,제주특별자치도,36.98,110,12.0,186010,0.0,6.0,297.0,330.0,6.0,0.250153405604418
2218,C2661,354,아파트,제주특별자치도,46.96,104,12.0,231180,0.0,6.0,297.0,330.0,6.0,0.250153405604418
2219,C2609,556,아파트,제주특별자치도,21.97,196,17.0,133240,0.0,2.0,490.0,555.0,2.0,0.250153405604418
2220,C2609,556,아파트,제주특별자치도,33.97,160,17.0,184250,0.0,2.0,490.0,555.0,2.0,0.250153405604418
2221,C2609,556,아파트,제주특별자치도,46.96,200,17.0,290430,0.0,2.0,490.0,555.0,2.0,0.250153405604418
2222,C2531,540,아파트,제주특별자치도,29.26,134,22.0,141000,0.0,6.0,397.0,358.0,6.0,0.250153405604418
2223,C2531,540,아파트,제주특별자치도,29.26,30,22.0,141000,0.0,6.0,397.0,358.0,6.0,0.250153405604418
2224,C2531,540,아파트,제주특별자치도,46.27,96,22.0,243000,0.0,6.0,397.0,358.0,6.0,0.250153405604418
2225,C2531,540,아파트,제주특별자치도,16.8,98,22.0,71400,0.0,6.0,397.0,358.0,6.0,0.250153405604418
2226,C2531,540,아파트,제주특별자치도,26.53,56,22.0,108800,0.0,6.0,397.0,358.0,6.0,0.250153405604418
2227,C2531,540,아파트,제주특별자치도,36.78,126,22.0,149600,0.0,6.0,397.0,358.0,6.0,0.250153405604418
2228,C2549,202,아파트,제주특별자치도,16.9,80,17.0,71400,0.0,2.0,141.0,165.0,2.0,0.250153405604418
2229,C2549,202,아파트,제주특별자치도,26.78,12,17.0,107100,0.0,2.0,141.0,165.0,2.0,0.250153405604418
2230,C2549,202,아파트,제주특별자치도,26.79,28,17.0,107100,0.0,2.0,141.0,165.0,2.0,0.250153405604418
2231,C2549,202,아파트,제주특별자치도,36.65,70,17.0,147900,0.0,2.0,141.0,165.0,2.0,0.250153405604418
2232,C2549,202,아파트,제주특별자치도,36.92,10,17.0,147900,0.0,2.0,141.0,165.0,2.0,0.250153405604418
2233,C2586,90,아파트,제주특별자치도,16.64,12,7.0,71400,0.0,3.0,66.0,57.0,3.0,0.250153405604418
2234,C2586,90,아파트,제주특별자치도,26.52,14,7.0,110500,0.0,3.0,66.0,57.0,3.0,0.250153405604418
2235,C2586,90,아파트,제주특별자치도,26.52,10,7.0,110500,0.0,3.0,66.0,57.0,3.0,0.250153405604418
2236,C2586,90,아파트,제주특별자치도,26.68,18,7.0,110500,0.0,3.0,66.0,57.0,3.0,0.250153405604418
2237,C2586,90,아파트,제주특별자치도,36.72,36,7.0,153000,0.0,3.0,66.0,57.0,3.0,0.250153405604418
2238,C2481,693,아파트,울산광역시,36.8,435,2.0,73240,0.0,2.0,486.0,302.0,2.0,0.2469280280866
2239,C2481,693,아파트,울산광역시,45.48,200,2.0,102770,0.0,2.0,486.0,302.0,2.0,0.2469280280866
2240,C2481,693,아파트,울산광역시,45.98,58,2.0,101390,0.0,2.0,486.0,302.0,2.0,0.2469280280866
2241,C1718,753,아파트,울산광역시,46.9,566,23.0,187260,0.0,2.0,682.0,496.0,2.0,0.2469280280866
2242,C1718,753,아파트,울산광역시,51.93,187,23.0,249690,0.0,2.0,682.0,496.0,2.0,0.2469280280866
2243,C2262,720,아파트,울산광역시,39.45,128,30.0,136250,0.0,4.0,581.0,540.0,4.0,0.2469280280866
2244,C2262,720,아파트,울산광역시,39.63,105,30.0,136250,0.0,4.0,581.0,540.0,4.0,0.2469280280866
2245,C2262,720,아파트,울산광역시,39.63,15,30.0,136250,0.0,4.0,581.0,540.0,4.0,0.2469280280866
2246,C2262,720,아파트,울산광역시,46.7,85,30.0,185810,0.0,4.0,581.0,540.0,4.0,0.2469280280866
2247,C2262,720,아파트,울산광역시,46.9,87,30.0,185810,0.0,4.0,581.0,540.0,4.0,0.2469280280866
2248,C2262,720,아파트,울산광역시,46.9,15,30.0,185810,0.0,4.0,581.0,540.0,4.0,0.2469280280866
2249,C2262,720,아파트,울산광역시,51.93,225,30.0,241010,0.0,4.0,581.0,540.0,4.0,0.2469280280866
2250,C2262,720,아파트,울산광역시,51.93,60,30.0,241010,0.0,4.0,581.0,540.0,4.0,0.2469280280866
2251,C1803,100,아파트,울산광역시,16.67,32,13.0,104680,0.0,2.0,57.0,78.0,2.0,0.2469280280866
2252,C1803,100,아파트,울산광역시,26.11,3,13.0,156070,0.0,2.0,57.0,78.0,2.0,0.2469280280866
2253,C1803,100,아파트,울산광역시,26.11,3,13.0,156070,0.0,2.0,57.0,78.0,2.0,0.2469280280866
2254,C1803,100,아파트,울산광역시,26.26,16,13.0,163680,0.0,2.0,57.0,78.0,2.0,0.2469280280866
2255,C1803,100,아파트,울산광역시,26.26,6,13.0,163680,0.0,2.0,57.0,78.0,2.0,0.2469280280866
2256,C1803,100,아파트,울산광역시,26.26,6,13.0,163680,0.0,2.0,57.0,78.0,2.0,0.2469280280866
2257,C1803,100,아파트,울산광역시,36.16,8,13.0,220780,0.0,2.0,57.0,78.0,2.0,0.2469280280866
2258,C1803,100,아파트,울산광역시,36.16,8,13.0,220780,0.0,2.0,57.0,78.0,2.0,0.2469280280866
2259,C1803,100,아파트,울산광역시,36.16,9,13.0,220780,0.0,2.0,57.0,78.0,2.0,0.2469280280866
2260,C1803,100,아파트,울산광역시,36.16,9,13.0,220780,0.0,2.0,57.0,78.0,2.0,0.2469280280866
2261,C2556,303,아파트,울산광역시,36.4,216,21.0,119000,0.0,2.0,249.0,148.0,2.0,0.2469280280866
2262,C2556,303,아파트,울산광역시,36.47,16,21.0,119000,0.0,2.0,249.0,148.0,2.0,0.2469280280866
2263,C2556,303,아파트,울산광역시,46.65,68,21.0,163000,0.0,2.0,249.0,148.0,2.0,0.2469280280866
2264,C1756,404,아파트,울산광역시,84.97,305,1.0,620000,0.0,3.0,486.0,609.0,3.0,0.2469280280866
2265,C1756,404,아파트,울산광역시,84.97,25,1.0,620000,0.0,3.0,486.0,609.0,3.0,0.2469280280866
2266,C1756,404,아파트,울산광역시,84.98,49,1.0,620000,0.0,3.0,486.0,609.0,3.0,0.2469280280866
2267,C1756,404,아파트,울산광역시,84.98,25,1.0,620000,0.0,3.0,486.0,609.0,3.0,0.2469280280866
2268,C2142,954,아파트,울산광역시,26.96,268,41.0,144000,0.0,5.0,772.0,396.0,5.0,0.2469280280866
2269,C2142,954,아파트,울산광역시,26.96,72,41.0,144000,0.0,5.0,772.0,396.0,5.0,0.2469280280866
2270,C2142,954,아파트,울산광역시,37.04,390,41.0,199000,0.0,5.0,772.0,396.0,5.0,0.2469280280866
2271,C2142,954,아파트,울산광역시,46.25,216,41.0,242000,0.0,5.0,772.0,396.0,5.0,0.2469280280866
2272,C2445,800,아파트,충청북도,36.62,414,16.0,88900,0.0,4.0,671.0,334.0,4.0,0.236428177979069
2273,C2445,800,아파트,충청북도,36.62,108,16.0,88900,0.0,4.0,671.0,334.0,4.0,0.236428177979069
2274,C2445,800,아파트,충청북도,46.9,45,16.0,141770,0.0,4.0,671.0,334.0,4.0,0.236428177979069
2275,C2445,800,아파트,충청북도,46.9,90,16.0,141770,0.0,4.0,671.0,334.0,4.0,0.236428177979069
2276,C2445,800,아파트,충청북도,51.93,104,16.0,170610,0.0,4.0,671.0,334.0,4.0,0.236428177979069
2277,C2445,800,아파트,충청북도,51.93,39,16.0,170610,0.0,4.0,671.0,334.0,4.0,0.236428177979069
2278,C2016,261,아파트,충청북도,36.55,86,15.0,80790,0.0,2.0,198.0,220.0,2.0,0.236428177979069
2279,C2016,261,아파트,충청북도,36.55,42,15.0,80790,0.0,2.0,198.0,220.0,2.0,0.236428177979069
2280,C2016,261,아파트,충청북도,46.9,90,15.0,126960,0.0,2.0,198.0,220.0,2.0,0.236428177979069
2281,C2016,261,아파트,충청북도,46.9,43,15.0,126960,0.0,2.0,198.0,220.0,2.0,0.236428177979069
2282,C2326,632,아파트,충청북도,36.92,139,15.0,96110,0.0,4.0,478.0,557.0,4.0,0.236428177979069
2283,C2326,632,아파트,충청북도,36.92,43,15.0,96110,0.0,4.0,478.0,557.0,4.0,0.236428177979069
2284,C2326,632,아파트,충청북도,39.89,203,15.0,114140,0.0,4.0,478.0,557.0,4.0,0.236428177979069
2285,C2326,632,아파트,충청북도,39.89,73,15.0,114140,0.0,4.0,478.0,557.0,4.0,0.236428177979069
2286,C2326,632,아파트,충청북도,46.89,174,15.0,153790,0.0,4.0,478.0,557.0,4.0,0.236428177979069
2287,C1410,356,아파트,충청북도,36.65,156,10.0,76260,0.0,3.0,550.0,815.0,3.0,0.236428177979069
2288,C1410,356,아파트,충청북도,36.65,52,10.0,76260,0.0,3.0,550.0,815.0,3.0,0.236428177979069
2289,C1410,356,아파트,충청북도,59.88,148,10.0,163650,0.0,3.0,550.0,815.0,3.0,0.236428177979069
2290,C2181,872,아파트,충청북도,36.62,453,15.0,90410,0.0,6.0,733.0,683.0,6.0,0.236428177979069
2291,C2181,872,아파트,충청북도,36.62,89,15.0,90410,0.0,6.0,733.0,683.0,6.0,0.236428177979069
2292,C2181,872,아파트,충청북도,46.9,45,15.0,133780,0.0,6.0,733.0,683.0,6.0,0.236428177979069
2293,C2181,872,아파트,충청북도,46.9,90,15.0,133780,0.0,6.0,733.0,683.0,6.0,0.236428177979069
2294,C2181,872,아파트,충청북도,51.93,117,15.0,161020,0.0,6.0,733.0,683.0,6.0,0.236428177979069
2295,C2181,872,아파트,충청북도,51.93,78,15.0,161020,0.0,6.0,733.0,683.0,6.0,0.236428177979069
2296,C1768,508,아파트,충청북도,51.88,246,4.0,136930,0.0,1.0,370.0,670.0,1.0,0.236428177979069
2297,C1768,508,아파트,충청북도,59.57,262,4.0,161420,0.0,1.0,370.0,670.0,1.0,0.236428177979069
2298,C2192,514,아파트,충청북도,33.95,180,16.0,79260,0.0,2.0,442.0,324.0,2.0,0.236428177979069
2299,C2192,514,아파트,충청북도,39.8,130,16.0,100320,0.0,2.0,442.0,324.0,2.0,0.236428177979069
2300,C2192,514,아파트,충청북도,39.8,42,16.0,100320,0.0,2.0,442.0,324.0,2.0,0.236428177979069
2301,C2192,514,아파트,충청북도,46.99,90,16.0,131290,0.0,2.0,442.0,324.0,2.0,0.236428177979069
2302,C2192,514,아파트,충청북도,46.99,72,16.0,131290,0.0,2.0,442.0,324.0,2.0,0.236428177979069
2303,C2346,558,아파트,충청북도,46.9,164,12.0,113780,0.0,3.0,449.0,553.0,3.0,0.236428177979069
2304,C2346,558,아파트,충청북도,46.9,30,12.0,113780,0.0,3.0,449.0,553.0,3.0,0.236428177979069
2305,C2346,558,아파트,충청북도,51.93,88,12.0,141080,0.0,3.0,449.0,553.0,3.0,0.236428177979069
2306,C2346,558,아파트,충청북도,51.93,132,12.0,141080,0.0,3.0,449.0,553.0,3.0,0.236428177979069
2307,C2346,558,아파트,충청북도,59.88,144,12.0,173960,0.0,3.0,449.0,553.0,3.0,0.236428177979069
2308,C2287,409,아파트,충청북도,39.72,38,18.0,83540,0.0,3.0,330.0,284.0,3.0,0.236428177979069
2309,C2287,409,아파트,충청북도,39.72,25,18.0,83540,0.0,3.0,330.0,284.0,3.0,0.236428177979069
2310,C2287,409,아파트,충청북도,46.9,167,18.0,113560,0.0,3.0,330.0,284.0,3.0,0.236428177979069
2311,C2287,409,아파트,충청북도,46.9,39,18.0,113560,0.0,3.0,330.0,284.0,3.0,0.236428177979069
2312,C2287,409,아파트,충청북도,46.9,75,18.0,113560,0.0,3.0,330.0,284.0,3.0,0.236428177979069
2313,C2287,409,아파트,충청북도,51.93,26,18.0,141830,0.0,3.0,330.0,284.0,3.0,0.236428177979069
2314,C2287,409,아파트,충청북도,51.93,39,18.0,141830,0.0,3.0,330.0,284.0,3.0,0.236428177979069
2315,C2055,773,아파트,충청북도,39.72,177,22.0,141110,0.0,4.0,817.0,723.0,4.0,0.236428177979069
2316,C2055,773,아파트,충청북도,39.72,80,22.0,141110,0.0,4.0,817.0,723.0,4.0,0.236428177979069
2317,C2055,773,아파트,충청북도,46.9,222,22.0,170980,0.0,4.0,817.0,723.0,4.0,0.236428177979069
2318,C2055,773,아파트,충청북도,46.9,114,22.0,170980,0.0,4.0,817.0,723.0,4.0,0.236428177979069
2319,C2055,773,아파트,충청북도,51.93,150,22.0,208170,0.0,4.0,817.0,723.0,4.0,0.236428177979069
2320,C2055,773,아파트,충청북도,51.93,30,22.0,208170,0.0,4.0,817.0,723.0,4.0,0.236428177979069
2321,C2603,538,아파트,충청북도,46.79,30,9.0,118980,0.0,2.0,393.0,509.0,2.0,0.236428177979069
2322,C2603,538,아파트,충청북도,46.9,244,9.0,118980,0.0,2.0,393.0,509.0,2.0,0.236428177979069
2323,C2603,538,아파트,충청북도,46.9,115,9.0,118980,0.0,2.0,393.0,509.0,2.0,0.236428177979069
2324,C2603,538,아파트,충청북도,46.9,30,9.0,118980,0.0,2.0,393.0,509.0,2.0,0.236428177979069
2325,C2603,538,아파트,충청북도,59.29,30,9.0,164900,0.0,2.0,393.0,509.0,2.0,0.236428177979069
2326,C2603,538,아파트,충청북도,59.88,89,9.0,164900,0.0,2.0,393.0,509.0,2.0,0.236428177979069
2327,C1965,498,아파트,충청북도,39.66,174,13.0,104050,0.0,5.0,480.0,500.0,5.0,0.236428177979069
2328,C1965,498,아파트,충청북도,39.66,84,13.0,104050,0.0,5.0,480.0,500.0,5.0,0.236428177979069
2329,C1965,498,아파트,충청북도,45.79,120,13.0,131290,0.0,5.0,480.0,500.0,5.0,0.236428177979069
2330,C1965,498,아파트,충청북도,45.79,60,13.0,131290,0.0,5.0,480.0,500.0,5.0,0.236428177979069
2331,C1965,498,아파트,충청북도,59.86,60,13.0,194460,0.0,5.0,480.0,500.0,5.0,0.236428177979069
2332,C1000,566,아파트,충청북도,39.57,318,10.0,96030,0.0,1.0,438.0,481.0,1.0,0.236428177979069
2333,C1000,566,아파트,충청북도,39.57,26,10.0,96030,0.0,1.0,438.0,481.0,1.0,0.236428177979069
2334,C1000,566,아파트,충청북도,39.93,75,10.0,96030,0.0,1.0,438.0,481.0,1.0,0.236428177979069
2335,C1000,566,아파트,충청북도,46.7,36,10.0,129640,0.0,1.0,438.0,481.0,1.0,0.236428177979069
2336,C1000,566,아파트,충청북도,46.9,36,10.0,129640,0.0,1.0,438.0,481.0,1.0,0.236428177979069
2337,C1000,566,아파트,충청북도,51.93,60,10.0,150040,0.0,1.0,438.0,481.0,1.0,0.236428177979069
2338,C1000,566,아파트,충청북도,51.93,15,10.0,150040,0.0,1.0,438.0,481.0,1.0,0.236428177979069
2339,C1465,861,아파트,충청북도,36.5,232,26.0,135010,0.0,4.0,812.0,557.0,4.0,0.236428177979069
2340,C1465,861,아파트,충청북도,36.5,296,26.0,135010,0.0,4.0,812.0,557.0,4.0,0.236428177979069
2341,C1465,861,아파트,충청북도,36.9,24,26.0,135010,0.0,4.0,812.0,557.0,4.0,0.236428177979069
2342,C1465,861,아파트,충청북도,46.73,80,26.0,175900,0.0,4.0,812.0,557.0,4.0,0.236428177979069
2343,C1465,861,아파트,충청북도,46.9,116,26.0,175900,0.0,4.0,812.0,557.0,4.0,0.236428177979069
2344,C1465,861,아파트,충청북도,46.93,113,26.0,175900,0.0,4.0,812.0,557.0,4.0,0.236428177979069
2345,C2106,504,아파트,충청북도,33.39,180,18.0,79280,0.0,2.0,434.0,353.0,2.0,0.236428177979069
2346,C2106,504,아파트,충청북도,39.57,43,18.0,102130,0.0,2.0,434.0,353.0,2.0,0.236428177979069
2347,C2106,504,아파트,충청북도,39.57,129,18.0,102130,0.0,2.0,434.0,353.0,2.0,0.236428177979069
2348,C2106,504,아파트,충청북도,46.9,62,18.0,134570,0.0,2.0,434.0,353.0,2.0,0.236428177979069
2349,C2106,504,아파트,충청북도,46.9,90,18.0,134570,0.0,2.0,434.0,353.0,2.0,0.236428177979069
2350,C1823,553,아파트,충청북도,36.74,308,14.0,132990,0.0,3.0,584.0,652.0,3.0,0.236428177979069
2351,C1823,553,아파트,충청북도,36.74,24,14.0,132990,0.0,3.0,584.0,652.0,3.0,0.236428177979069
2352,C1823,553,아파트,충청북도,46.43,24,14.0,183450,0.0,3.0,584.0,652.0,3.0,0.236428177979069
2353,C1823,553,아파트,충청북도,46.43,153,14.0,183450,0.0,3.0,584.0,652.0,3.0,0.236428177979069
2354,C1823,553,아파트,충청북도,46.43,24,14.0,183450,0.0,3.0,584.0,652.0,3.0,0.236428177979069
2355,C1823,553,아파트,충청북도,46.43,20,14.0,183450,0.0,3.0,584.0,652.0,3.0,0.236428177979069
2356,C1863,1099,아파트,충청북도,29.72,154,24.0,107550,0.0,4.0,1154.0,733.0,4.0,0.236428177979069
2357,C1863,1099,아파트,충청북도,36.89,136,24.0,142650,0.0,4.0,1154.0,733.0,4.0,0.236428177979069
2358,C1863,1099,아파트,충청북도,36.89,54,24.0,142650,0.0,4.0,1154.0,733.0,4.0,0.236428177979069
2359,C1863,1099,아파트,충청북도,36.89,315,24.0,142650,0.0,4.0,1154.0,733.0,4.0,0.236428177979069
2360,C1863,1099,아파트,충청북도,46.79,40,24.0,189080,0.0,4.0,1154.0,733.0,4.0,0.236428177979069
2361,C1863,1099,아파트,충청북도,46.98,160,24.0,189080,0.0,4.0,1154.0,733.0,4.0,0.236428177979069
2362,C1863,1099,아파트,충청북도,46.98,160,24.0,189080,0.0,4.0,1154.0,733.0,4.0,0.236428177979069
2363,C1863,1099,아파트,충청북도,46.98,80,24.0,189080,0.0,4.0,1154.0,733.0,4.0,0.236428177979069
2364,C2389,690,아파트,충청북도,33.48,240,21.0,71040,0.0,3.0,694.0,561.0,3.0,0.236428177979069
2365,C2389,690,아파트,충청북도,33.92,135,21.0,71040,0.0,3.0,694.0,561.0,3.0,0.236428177979069
2366,C2389,690,아파트,충청북도,41.64,90,21.0,120230,0.0,3.0,694.0,561.0,3.0,0.236428177979069
2367,C2389,690,아파트,충청북도,41.96,45,21.0,120230,0.0,3.0,694.0,561.0,3.0,0.236428177979069
2368,C2389,690,아파트,충청북도,51.93,135,21.0,177070,0.0,3.0,694.0,561.0,3.0,0.236428177979069
2369,C2389,690,아파트,충청북도,51.93,45,21.0,177070,0.0,3.0,694.0,561.0,3.0,0.236428177979069
2370,C1490,749,아파트,충청북도,74.42,86,24.0,378000,0.0,3.0,759.0,899.0,3.0,0.236428177979069
2371,C1490,749,아파트,충청북도,74.92,75,24.0,378000,0.0,3.0,759.0,899.0,3.0,0.236428177979069
2372,C1490,749,아파트,충청북도,84.53,415,24.0,409500,0.0,3.0,759.0,899.0,3.0,0.236428177979069
2373,C1490,749,아파트,충청북도,84.86,79,24.0,409500,0.0,3.0,759.0,899.0,3.0,0.236428177979069
2374,C2274,1122,아파트,충청북도,29.72,120,34.0,106530,0.0,3.0,1182.0,713.0,3.0,0.236428177979069
2375,C2274,1122,아파트,충청북도,29.72,176,34.0,106530,0.0,3.0,1182.0,713.0,3.0,0.236428177979069
2376,C2274,1122,아파트,충청북도,36.86,78,34.0,141680,0.0,3.0,1182.0,713.0,3.0,0.236428177979069
2377,C2274,1122,아파트,충청북도,36.86,26,34.0,141680,0.0,3.0,1182.0,713.0,3.0,0.236428177979069
2378,C2274,1122,아파트,충청북도,36.95,342,34.0,141680,0.0,3.0,1182.0,713.0,3.0,0.236428177979069
2379,C2274,1122,아파트,충청북도,46.66,94,34.0,188900,0.0,3.0,1182.0,713.0,3.0,0.236428177979069
2380,C2274,1122,아파트,충청북도,46.94,286,34.0,188900,0.0,3.0,1182.0,713.0,3.0,0.236428177979069
2381,C1402,344,아파트,충청북도,59.91,60,16.0,360000,0.0,2.0,344.0,498.0,2.0,0.236428177979069
2382,C1402,344,아파트,충청북도,59.91,30,16.0,360000,0.0,2.0,344.0,498.0,2.0,0.236428177979069
2383,C1402,344,아파트,충청북도,74.89,116,16.0,480000,0.0,2.0,344.0,498.0,2.0,0.236428177979069
2384,C1402,344,아파트,충청북도,84.92,39,16.0,560000,0.0,2.0,344.0,498.0,2.0,0.236428177979069
2385,C1402,344,아파트,충청북도,84.97,99,16.0,560000,0.0,2.0,344.0,498.0,2.0,0.236428177979069
2386,C1263,268,아파트,충청북도,29.79,48,4.0,98920,0.0,5.0,214.0,217.0,5.0,0.236428177979069
2387,C1263,268,아파트,충청북도,29.81,12,4.0,98920,0.0,5.0,214.0,217.0,5.0,0.236428177979069
2388,C1263,268,아파트,충청북도,36.42,28,4.0,124720,0.0,5.0,214.0,217.0,5.0,0.236428177979069
2389,C1263,268,아파트,충청북도,36.48,120,4.0,124720,0.0,5.0,214.0,217.0,5.0,0.236428177979069
2390,C1263,268,아파트,충청북도,46.36,60,4.0,178490,0.0,5.0,214.0,217.0,5.0,0.236428177979069
2391,C1673,640,아파트,충청북도,29.99,168,22.0,120430,0.0,1.0,549.0,526.0,1.0,0.236428177979069
2392,C1673,640,아파트,충청북도,29.99,12,22.0,120430,0.0,1.0,549.0,526.0,1.0,0.236428177979069
2393,C1673,640,아파트,충청북도,36.84,280,22.0,160210,0.0,1.0,549.0,526.0,1.0,0.236428177979069
2394,C1673,640,아파트,충청북도,46.76,168,22.0,212890,0.0,1.0,549.0,526.0,1.0,0.236428177979069
2395,C1673,640,아파트,충청북도,46.76,12,22.0,212890,0.0,1.0,549.0,526.0,1.0,0.236428177979069
2396,C2414,924,아파트,충청북도,59.97,174,13.0,270660,0.0,4.0,986.0,1200.0,4.0,0.236428177979069
